Gene	VarianceMedian_Islands	VarianceMedian_PocilloGG	VarianceMedian_SymbioGG	sd_Islands	sd_PocilloGG	sd_SymbioGG	Q1_Islands	Q1_PocilloGG	Q1_SymbioGG	Q3_Islands	Q3_PocilloGG	Q3_SymbioGG	Residuals
Pmea_00018062	0.5488	0	0.06935	0.0132434853052474	0	0.0122654236442007	0.5433	0	0.06655	0.561625	0	0.07315	0.38185
Pmea_00021197	0.5486	0.1341	0	0.00898707551223569	0.0084137633756491	0	0.545875	0.132775	0	0.555	0.136825	0	0.3173
Pmea_00030243	0.04655	0.5485	0	0.0108192616768578	0.0132306042525989	0	0.0449	0.5456	0	0.0496	0.551125	0	0.40495
Pmea_00013857	0.5484	0	0	0.00910688140303193	0	0	0.5447	0	0	0.553	0	0	0.4516
Pmea_00023331	0.0032	0.5484	0	0.00352700562614645	0.0130077644256627	0	0.00135	0.54655	0	0.005	0.55165	0	0.4484
Pmea_00025635	0.54815	0.0704	0	0.00970137233861917	0.0140063930569096	0.00487303443928572	0.5441	0.066975	0	0.551125	0.072925	0	0.38145
Pmea_00001136	0.5481	0.01085	0	0.0107467636660033	0.00722445475206582	0.0118205033306496	0.544075	0.006475	0	0.5532	0.01475	0.002725	0.44105
Pmea_00030386	0.1321	0	0.54785	0.00601968186011268	0.000390124300315899	0.00655104857055246	0.1303	0	0.545775	0.134125	0	0.550675	0.32005
Pmea_00014768	0.5478	0	0.0262	0.0275539003636967	0	0.0207735780852661	0.5373	0	0.0155	0.5657	0	0.03685	0.426
Pmea_00025676	0.5478	0	0.0411	0.0172823542576487	0.00659478482353191	0.0150284288176533	0.54145	0	0.038825	0.554425	0	0.046225	0.4111
Pmea_00001686	0.5477	0	0	0.00935999843520664	0.00098682021737201	0	0.543775	0	0	0.55255	0	0	0.4523
Pmea_00009262	0	0.5477	0	0	0.0108729215591911	0	0	0.5449	0	0	0.5511	0	0.4523
Pmea_00010594	0	0.5477	0	0	0.0119235949768397	0	0	0.543975	0	0	0.55215	0	0.4523
Pmea_00029341	0	0.5477	0	0	0.0181213327881865	0	0	0.5466	0	0	0.550025	0	0.4523
Pmea_00028734	0.5476	0	0	0.0131777465846974	0.00164828009535008	0	0.545175	0	0	0.551925	0	0	0.4524
Pmea_00000456	0.54735	0.04	0	0.0166981944224427	0.0136685022787961	0	0.541875	0.0368	0	0.554025	0.0441	0	0.41265
Pmea_00035357	0.547	0.0067	0	0.0119975618314302	0.0087652469757249	0.00205418985480796	0.5446	0.000475	0	0.552	0.010825	0	0.4463
Pmea_00005914	0.54695	0	0	0.00795977837110882	0	0	0.54295	0	0	0.556125	0	0	0.45305
Pmea_00018771	0.5468	0.00905	0.0095	0.0143364775973385	0.0141403154565986	0.00434072318603453	0.536825	0.00315	0.0071	0.5533	0.0189	0.010825	0.43465
Pmea_00034574	0.1019	0.5468	0.0011	0.00672828876438651	0.0115227900661728	0.00479088191202304	0.098325	0.544	0	0.104825	0.551225	0.00275	0.3502
Pmea_00003270	0.0123	0.54675	0	0.00296997415218491	0.0368520502972509	0	0.011075	0.546	0	0.013925	0.54885	0	0.44095
Pmea_00004667	0.0087	0.5466	0	0.00529784356740046	0.0195363666069722	0	0.006075	0.543725	0	0.012025	0.551625	0	0.4447
Pmea_00032985	0.5464	0	0	0.00990646615686804	0	0	0.542975	0	0	0.549525	0	0	0.4536
Pmea_00008495	0	0.54635	0	0.00667699684504095	0.0247091091656008	0	0	0.5459	0	0	0.5473	0	0.45365
Pmea_00004259	0.5463	0	0	0.0111236621031861	0.0018217363234901	0	0.5433	0	0	0.551	0	0	0.4537
Pmea_00009223	0.54625	0	0	0.00926462676479247	0	0	0.54255	0	0	0.55345	0	0	0.45375
Pmea_00003921	0.54615	0	0	0.0094693137570947	0.00219275667099243	0	0.54115	0	0	0.554725	0	0	0.45385
Pmea_00016473	0.03845	0.54605	0	0.0104451144154344	0.0140800445864193	0	0.032275	0.544	0	0.04035	0.5506	0	0.4155
Pmea_00027620	0.54605	0.11725	0	0.0135045289447726	0.0149276695157589	0.00231	0.542175	0.1118	0	0.551775	0.120825	0	0.3367
Pmea_00023107	0.04715	0.546	0.27465	0.00501038557761413	0.0356724782011301	0.0406672938848799	0.046375	0.5446	0.2736	0.04785	0.548725	0.279075	0.1322
Pmea_00012244	0.54575	0.14295	0	0.00939144248340966	0.0126640451433947	0.00729931635099611	0.542875	0.140975	0	0.55015	0.1455	0	0.3113
Pmea_00016865	0.1753	0.54575	0	0.0117052308086098	0.0149701421354493	0.0040079083438783	0.171475	0.5441	0	0.182	0.549425	0	0.27895
Pmea_00009084	0.54565	0.0236	0	0.00982491550327354	0.00988537252201402	0.00072603739781798	0.5407	0.021125	0	0.55135	0.0285	0	0.43075
Pmea_00029593	0.5456	0	0	0.0104031014703318	0	0	0.543625	0	0	0.55655	0	0	0.4544
Pmea_00011374	0.54555	0.02925	0	0.013397999850724	0.00654556454032157	0	0.54155	0.02605	0	0.550025	0.031825	0	0.4252
Pmea_00034011	0.5455	0	0	0.00876984756210883	0	0	0.541725	0	0	0.549725	0	0	0.4545
Pmea_00001359	0.54545	0.07865	0	0.00887563365215537	0.00583406921765277	0.0052002660188366	0.54055	0.074525	0	0.549	0.08155	0	0.3759
Pmea_00005092	0.54545	0	0	0.00861	0	0.0117193992244406	0.54195	0	0	0.55175	0	0.002575	0.45455
Pmea_00020545	0.5454	0.02705	0	0.0131833088533658	0.00950102998137943	0	0.541175	0.02525	0	0.555875	0.02985	0	0.42755
Pmea_00011174	0	0.5452	0.0275	0	0.0245872590804853	0.00850652625275963	0	0.54225	0.02635	0	0.5517	0.029225	0.4273
Pmea_00004109	0.545	0.0047	0	0.0129000460025803	0.00606997778439347	0	0.5408	0.001075	0	0.549725	0.00615	0	0.4503
Pmea_00023799	0.545	0.03025	0	0.0102368228183427	0.0068825306597812	0	0.54205	0.028575	0	0.549175	0.0336	0	0.42475
Pmea_00028574	0.011	0	0.5449	0.00526525719536409	0	0.0182101630798282	0.007925	0	0.541675	0.013475	0	0.5503	0.4441
Pmea_00008713	0.5445	0.1179	0	0.00977378394099504	0.00947246786612378	0	0.5413	0.115875	0	0.54905	0.12125	0	0.3376
Pmea_00031321	0.0136	0.5445	0	0.00450937026668028	0.0131813602706951	0	0.011775	0.541575	0	0.0152	0.549025	0	0.4419
Pmea_00033102	0.5443	0	0	0.0112899375954471	0	0	0.539175	0	0	0.550475	0	0	0.4557
Pmea_00033676	0.5442	0.025	0	0.0111777441210811	0.0109882490034407	0.0103455358547159	0.5412	0.02295	0	0.55055	0.028125	0	0.4308
Pmea_00009558	0.54405	0.0749	0	0.0125672990758001	0.010052774681046	0.00813636927938408	0.539	0.069175	0	0.5534	0.077125	0	0.38105
Pmea_00021685	0.54395	0.0418	0	0.0131389466545808	0.00794059026378856	0	0.539975	0.0405	0	0.553825	0.045125	0	0.41425
Pmea_00019788	0.5439	0	0	0.0114377178623618	0	0.000129532960588369	0.539975	0	0	0.5525	0	0	0.4561
Pmea_00028651	0.5439	0.0395	0	0.0134918312734451	0.0113371195101701	0.00921294757557553	0.54	0.037975	0	0.550275	0.042225	0	0.4166
Pmea_00006114	0.54385	0	0	0.0107824715125611	0.000858292290869292	0	0.542	0	0	0.549475	0	0	0.45615
Pmea_00021965	0.5438	0.00425	0.01875	0.0633725089682371	0.0105931334248925	0.0685929919263925	0.534075	0	0.007975	0.556675	0.019625	0.02875	0.4332
Pmea_00014037	0	0.54375	0.0837	0.00247995988074424	0.0214154624351923	0.0126813428135807	0	0.5394	0.0816	0	0.550125	0.08575	0.37255
Pmea_00025232	0.08645	0.54375	0	0.0152966557380258	0.108626358256552	0.114197656661022	0.081575	0.5418	0	0.090225	0.5481	0	0.3698
Pmea_00019275	0.14705	0.54355	0	0.00959850914349608	0.0115321671769872	0.000901164230147297	0.143375	0.535525	0	0.15395	0.548825	0	0.3094
Pmea_00034836	0.5435	0	0	0.0112885120831093	0	0	0.5419	0	0	0.546275	0	0	0.4565
Pmea_00019360	0	0	0.5434	0	0.0924163564166719	0.0773542038909067	0	0	0.5427	0	0	0.5466	0.4566
Pmea_00002606	0.0221	0.54335	0	0.00937847718680567	0.0124399764526069	0	0.01955	0.541775	0	0.02595	0.55015	0	0.43455
Pmea_00022023	0.5433	0	0	0.0115088762845611	0	0	0.5395	0	0	0.5496	0	0	0.4567
Pmea_00028563	0.54315	0	0.0046	0.0138021071074695	0	0.00839985954668531	0.538675	0	0	0.55165	0	0.0089	0.45225
Pmea_00014169	0.5431	0.18585	0.01845	0.00966713577754105	0.0177782610130031	0.0130035508359615	0.541075	0.181475	0.01685	0.54775	0.1911	0.020625	0.2526
Pmea_00011930	0	0.5431	0.09895	0.00199229095072061	0.0276193369532539	0.0213766373700946	0	0.5348	0.095925	0	0.548075	0.10535	0.35795
Pmea_00012670	0.54305	0	0.0226	0.0119181594318261	0	0.0100729442597786	0.537375	0	0.01755	0.552075	0	0.02665	0.43435
Pmea_00016622	0.543	0.06325	0	0.0121435065576279	0.0168478096769014	0.00450103198043392	0.5389	0.06005	0	0.54975	0.066575	0	0.39375
Pmea_00032557	0.01475	0.543	0.07435	0.0109515488964951	0.0143382963571075	0.0138040150797959	0.00995	0.5388	0.0689	0.019325	0.549225	0.0806	0.3679
Pmea_00025366	0.5429	0	0	0.0106767885214288	0	0	0.53735	0	0	0.547	0	0	0.4571
Pmea_00018910	0.54285	0.1869	0	0.0337366150637493	0.0351153454469493	0.0417841054793216	0.53985	0.1858	0	0.546025	0.1909	0	0.27025
Pmea_00031739	0.08055	0.54285	0	0.0112313778983235	0.0305726348061448	0.0442737866102289	0.079475	0.541075	0	0.0847	0.547	0	0.3766
Pmea_00024567	0.0256	0	0.5428	0.00622722079164364	0	0.0364452933875008	0.0247	0	0.54185	0.026325	0	0.5448	0.4316
Pmea_00005730	0.54265	0	0.00445	0.0107392576817746	0	0.00301951146627223	0.5377	0	0.00255	0.5473	0	0.006925	0.4529
Pmea_00006618	0.5426	0	0	0.00816467947375101	0	0	0.539175	0	0	0.550025	0	0	0.4574
Pmea_00027008	0	0.54255	0.0153	0	0.0114726386844456	0.00373954826310896	0	0.5398	0.013825	0	0.5486	0.0165	0.44215
Pmea_00023188	0.54235	0	0	0.00958874213635843	0.00184976110933714	0	0.537675	0	0	0.5489	0	0	0.45765
Pmea_00010560	0.5422	0.09915	0	0.0115012330915543	0.0162882274832302	0	0.53765	0.0976	0	0.5479	0.102925	0	0.35865
Pmea_00031089	0.5422	0	0.0312	0.0129837279280294	0	0.00688821684568157	0.53715	0	0.0289	0.549975	0	0.0343	0.4266
Pmea_00035319	0.542	2e-04	0	0.00764339941030524	0.00285582357347723	0.00725746839295546	0.5383	0	0	0.54935	0.00115	0	0.4578
Pmea_00003281	0.5419	0.01035	0	0.013522834261524	0.00986612790298098	0	0.535725	0.0047	0	0.55145	0.014775	0	0.44775
Pmea_00003676	0.54185	0	0	0.00715062446944533	0.0031821471691392	0	0.5367	0	0	0.5472	0	0	0.45815
Pmea_00028155	0	0.0081	0.5418	0.149331536447523	0.0306124589906552	0.19639869538901	0	0.005275	0.530475	0.002625	0.01355	0.550375	0.4501
Pmea_00002944	0.2461	0.54175	0	0.00688848394867195	0.00879207052066827	0	0.243775	0.539875	0	0.249425	0.546125	0	0.21215
Pmea_00000632	0.0162	0.5417	0	0.00653836355518703	0.0160280031460093	0	0.015075	0.5411	0	0.0169	0.542625	0	0.4421
Pmea_00018161	0.54155	0	0	0.0104921375083893	0	0	0.53715	0	0	0.548925	0	0	0.45845
Pmea_00032943	0.5414	0.01325	0	0.0137631669188586	0.00529706026723762	0	0.538525	0.011325	0	0.546575	0.0145	0	0.44535
Pmea_00007097	0.5413	0	0	0.0243019078936763	0	0.000285294460676911	0.537475	0	0	0.54765	0	0	0.4587
Pmea_00004176	0.54125	0	0	0.0667924233515428	0.0129708077830741	0.0567958204732736	0.53765	0	0	0.546825	0	0	0.45875
Pmea_00003681	0.541	0	0	0.00906930994223281	0	0.000747453589654146	0.5381	0	0	0.54775	0	0	0.459
Pmea_00023909	0.5408	0.07645	0	0.00744017561159097	0.008533222300414	0	0.5379	0.070275	0	0.5449	0.07865	0	0.38275
Pmea_00004007	0.54055	0.005	0	0.0149451960458364	0.00349102803879842	0.0119799708267634	0.53515	0.00215	0	0.547925	0.006225	0.00105	0.45445
Pmea_00017271	0	0.54055	0	0	0.0214245756178282	0	0	0.539	0	0	0.54425	0	0.45945
Pmea_00013952	0.10585	0.5405	0.00105	0.0147906741024214	0.0117280323338675	0.00213254151972085	0.1008	0.5376	0	0.1086	0.546425	0.002425	0.3526
Pmea_00019942	0.5405	0	0	0.0116862856253461	0.00483636675970128	0.000142626870688606	0.5373	0	0	0.5462	0	0	0.4595
Pmea_00028893	0.06155	0	0.5404	0.00697180207998077	0.00023	0.011357701565391	0.05915	0	0.53705	0.0649	0	0.5454	0.39805
Pmea_00006941	0.0637	0.54	0	0.00482018598492765	0.00614176783354859	0	0.062075	0.5387	0	0.0651	0.5442	0	0.3963
Pmea_00000828	0.5399	0	0.00425	0.0117074032953167	0	0.00459903854686559	0.537925	0	7e-04	0.543225	0	0.00805	0.45585
Pmea_00022654	0.5399	0	4e-04	0.0111626386222121	0.001097966439847	0.00636950206575495	0.532975	0	0	0.543625	0	0.0045	0.4597
Pmea_00020595	0.53985	0.0243	0	0.015466008704657	0.00794199934118315	0	0.5376	0.022675	0	0.541875	0.0266	0	0.43585
Pmea_00002274	0	0.5398	0	0	0.0179948617806598	0	0	0.5397	0	0	0.54045	0	0.4602
Pmea_00030360	0.53965	0.0932	0	0.0290775689173186	0.0217834820889405	0	0.530675	0.089125	0	0.545425	0.10165	0	0.36715
Pmea_00022341	0.5394	0.03415	0	0.0157304523235357	0.0124657622018362	0	0.534875	0.028425	0	0.547275	0.037575	0	0.42645
Pmea_00015819	0.53925	0	0	0.00913163061987166	0	0	0.535875	0	0	0.543425	0	0	0.46075
Pmea_00028432	0.53915	0	0.0559	0.0110128940040043	0.00166035501862668	0.00894682038209637	0.535175	0	0.0527	0.545125	0	0.060275	0.40495
Pmea_00008350	0.539	0	0.07615	0.0141909962563407	0.00625764469842425	0.015708203608499	0.535525	0	0.0726	0.544975	0	0.083075	0.38485
Pmea_00026471	0.539	0.15015	0	0.0346608138415937	0.0312351345006345	0	0.5355	0.14825	0	0.541875	0.15475	0	0.31085
Pmea_00027672	0.05975	0	0.539	0.015833621656067	0.12096600816057	0.122307427407292	0.0579	0	0.536675	0.062625	0	0.544325	0.40125
Pmea_00000448	0.03425	0.53895	0	0.0084145376845341	0.0131032639545506	0.00605262268889623	0.03035	0.537475	0	0.036125	0.541825	0.00215	0.4268
Pmea_00012718	0.53895	0	0.00395	0.0154459214321739	0	0.015719732533001	0.527375	0	0	0.545475	0	0.01575	0.4571
Pmea_00026002	0.53885	0.02125	0.0039	0.0116454706155907	0.0068847088654217	0.00914611332145458	0.5342	0.01775	0.000375	0.54635	0.024225	0.0065	0.436
Pmea_00029520	0.0173	0	0.53885	0.139776866194776	0.0392128955288637	0.200931367575492	0.012525	0	0.53225	0.02395	0	0.5485	0.44385
Pmea_00015709	0.5388	0	0	0.0127299005367979	0.00109635576324292	0	0.5354	0	0	0.54405	0	0	0.4612
Pmea_00026393	0.5387	0.0232	0	0.0168815919111482	0.0101947334393298	0.00208887481190185	0.53545	0.0203	0	0.5434	0.02615	0	0.4381
Pmea_00003804	0.53855	0.08275	0	0.0146587365269199	0.00775333691602096	0	0.5353	0.081	0	0.5417	0.0853	0	0.3787
Pmea_00012195	0.53855	0	0	0.116104580213119	0.0597627390671485	0.0737017344203354	0.536	0	0	0.545925	0	0	0.46145
Pmea_00010706	0.06255	0.5385	0	0.0154633895104377	0.0137545015955292	0	0.062	0.537875	0	0.0633	0.5389	0	0.39895
Pmea_00024595	0.07665	0	0.5384	0.0198137310566142	0.0351224650402709	0.0558335242963718	0.071025	0	0.534425	0.0831	0	0.55135	0.38495
Pmea_00008390	0.53825	0.03795	0	0.0125894637284396	0.0125221462000148	0	0.535275	0.03455	0	0.54415	0.04105	0	0.4238
Pmea_00000948	0.53815	0	0	0.0117022388861916	0	0	0.53485	0	0	0.542625	0	0	0.46185
Pmea_00004985	0.1308	0	0.53805	0.0178174776298698	0.120026434899765	0.140860065739733	0.127575	0	0.53525	0.13705	0	0.543275	0.33115
Pmea_00015563	0.02255	0.538	0	0.00918672180790066	0.0169747508275251	0.0114980166932731	0.019125	0.5344	0	0.02435	0.540425	0.000325	0.43945
Pmea_00026658	0.14085	0.538	0	0.00918246522872631	0.0125401842575028	0	0.1355	0.53425	0	0.145525	0.542	0	0.32115
Pmea_00011322	0.07585	0.5379	0	0.0100383267550127	0.0127423129927043	0	0.07215	0.536075	0	0.078325	0.541425	0	0.38625
Pmea_00016099	0	0	0.5379	0.051998170315518	0.0319768772993578	0.077781875865341	0	0	0.536	0	0	0.5463	0.4621
Pmea_00031117	0.0403	0.53785	0	0.00957682023735362	0.0309524728373595	0	0.038425	0.535875	0	0.041825	0.5443	0	0.42185
Pmea_00033550	0.53785	0	0.0517	0.0097886936943815	0.00193	0.0102361551730751	0.533675	0	0.0487	0.545175	0	0.056525	0.41045
Pmea_00006973	0.0366	0.5376	0.0164	0.00731149475521631	0.00936432489868227	0.0075285350098103	0.0331	0.5345	0.013875	0.040025	0.5451	0.019425	0.4094
Pmea_00011175	0.5376	0.25205	0	0.0417785008144504	0.0425326065768631	0	0.533275	0.249675	0	0.54125	0.2558	0	0.21035
Pmea_00016006	0.01485	0.5376	0.39255	0.0115032307714754	0.00383555614078205	0.0556337870145091	0.014375	0.536175	0.3916	0.015525	0.53875	0.39505	0.055
Pmea_00008902	0.5375	0.014	0	0.0128245932851414	0.00574223234667776	0	0.5332	0.0109	0	0.54405	0.015525	0	0.4485
Pmea_00033677	0.5374	0	0	0.0120115800607395	0	0.00686434345812556	0.533475	0	0	0.54145	0	0.002	0.4626
Pmea_00035014	0.5373	0.0453	0	0.00832304206963592	0.0127841945899275	0.00180277451712519	0.533325	0.042625	0	0.54345	0.0497	0	0.4174
Pmea_00017305	0.537	0	0.0121	0.011609033882144	0	0.00490038907958472	0.53255	0	0.009075	0.5408	0	0.0147	0.4509
Pmea_00002127	0.53695	0.0203	0	0.0121617553806757	0.00988265877405693	0	0.533475	0.01735	0	0.5432	0.0225	0	0.44275
Pmea_00007410	0.53695	0	0	0.0123460867721663	0.00208088947570528	0	0.5338	0	0	0.54135	0	0	0.46305
Pmea_00010900	0.0011	0.5369	0.4558	0.0094034454785832	0.0236122843178518	0.0641341272158386	0.0011	0.5367	0.4553	0.0012	0.5371	0.4559	0.00619999999999998
Pmea_00018858	0.5368	0	0.0306	0.0115925121688027	0.0133848880186846	0.012492241470997	0.532375	0	0.027525	0.54325	0	0.034275	0.4326
Pmea_00015926	0.53665	0.07285	0	0.0113870851441801	0.0110484124733745	0	0.5334	0.069	0	0.5445	0.075875	0	0.3905
Pmea_00003818	0.5366	0	0.02295	0.011031729948497	0	0.00792304368359289	0.531875	0	0.0204	0.54095	0	0.028825	0.44045
Pmea_00011312	0.5366	0	0	0.0104103132139298	0	0.00132632856967928	0.53385	0	0	0.541425	0	0	0.4634
Pmea_00028966	0.5366	0.07605	0.02365	0.014562077635094	0.0114791279628672	0.00956140262733561	0.5326	0.07255	0.0228	0.541075	0.083675	0.025575	0.3637
Pmea_00020435	0.0186	0.53655	0	0.00498358760879604	0.0103032964716065	0	0.017675	0.5344	0	0.0213	0.5401	0	0.44485
Pmea_00024159	0.1142	0.53655	0	0.00560713614580347	0.0173425512785312	0	0.1137	0.5359	0	0.11675	0.5387	0	0.34925
Pmea_00025216	0.53645	0.02215	0	0.0118015446258342	0.00693183105811025	0	0.532725	0.0207	0	0.5429	0.02605	0	0.4414
Pmea_00018015	0.5364	0	0	0.0118952942057952	0	0.00932207351105185	0.532675	0	0	0.541675	0	0	0.4636
Pmea_00000862	0	0	0.53635	0.0013949707646913	0.219767127264891	0.22099961720338	0	0	0.08645	0	0.44395	0.5394	0.46365
Pmea_00020532	0.53635	0	0	0.0107276511874688	0.000513316607362298	0.00299711561675589	0.53275	0	0	0.540725	0	0	0.46365
Pmea_00000104	0	0.5362	0.0346	0.00350449221094378	0.0150888175531257	0.00899843594714934	0	0.530575	0.03135	0	0.544825	0.038075	0.4292
Pmea_00012245	0.5362	0	0	0.0120221285447908	0	0.00026	0.532975	0	0	0.54435	0	0	0.4638
Pmea_00012634	0.5362	0	0	0.0107459742990742	0.00872265157535543	0.00715879313794715	0.530775	0	0	0.543425	0.005375	0	0.4638
Pmea_00034250	0.5362	0	0.08055	0.0154050127942796	0.00182845190356114	0.0130704039182367	0.5305	0	0.07305	0.54215	0	0.086875	0.38325
Pmea_00021283	0	0.53605	0	1e-04	0.0121483288537722	0	0	0.534975	0	0	0.5393	0	0.46395
Pmea_00002747	0.0879	0.08565	0.536	0.0100673238798109	0.0236667578956842	0.0189698881803704	0.085775	0.07645	0.531575	0.09035	0.091225	0.543425	0.29045
Pmea_00019038	0.5357	0	0	0.012551272582266	0	0.00707696355305813	0.532275	0	0	0.542075	0	0	0.4643
Pmea_00023532	0.5357	0.0834	0	0.0154229396246846	0.0135106920248335	0	0.53215	0.0812	0	0.543175	0.0877	0	0.3809
Pmea_00013697	0.5353	0	0.05815	0.0102559820435084	0.0140378933065061	0.0149120446199532	0.5311	0	0.05325	0.541175	0	0.060325	0.40655
Pmea_00025703	0.5353	0.04265	0	0.00855481310565738	0.00982609651526346	0.00232165997736642	0.532925	0.040575	0	0.54235	0.045425	0	0.42205
Pmea_00022371	0.01805	0.53515	0	0.00846141205351648	0.0166010313358581	0	0.01415	0.528275	0	0.021975	0.540925	0	0.4468
Pmea_00003927	0.535	0.00475	0	0.00885009450386112	0.00489811713979479	0.00962456217028582	0.530275	0	0	0.5394	0.0072	0.008975	0.46025
Pmea_00008542	0.53495	0	0.0533	0.0185307155334547	0.00583029358028592	0.0170871213538623	0.5281	0	0.049625	0.545875	0	0.058525	0.41175
Pmea_00029093	0.53495	0	0	0.0125487662478602	0.000293242065691314	0	0.532775	0	0	0.5414	0	0	0.46505
Pmea_00003248	0.0064	0.5348	0.4122	0.00647036726355255	0.0661466415006702	0.0584121309785437	0.0057	0.5334	0.41085	0.0066	0.5369	0.41335	0.0466
Pmea_00033942	0.5347	0.00355	0	0.00890616464516958	0.0055727562409648	0	0.53025	7e-04	0	0.541825	0.00465	0	0.46175
Pmea_00000514	0.53455	0.076	0	0.0108358363541976	0.0102481503135193	0	0.5312	0.073975	0	0.541075	0.07915	0	0.38945
Pmea_00006299	0.53445	0	0	0.00849701337904304	0	0.00857372890128486	0.52995	0	0	0.5381	0	0.004875	0.46555
Pmea_00002943	0.2473	0.5344	0	0.00664379979812575	0.00846161958850704	0	0.244875	0.5326	0	0.250025	0.53815	0	0.2183
Pmea_00003141	0.5344	0	0.006	0.0108768902920018	0.00640142116481121	0.00405937983520447	0.530825	0	0.001525	0.540875	0.0039	0.0075	0.4596
Pmea_00004551	0.53435	0	0	0.00772681282053839	0	0.00027	0.5298	0	0	0.540725	0	0	0.46565
Pmea_00001440	0.53425	0.01265	0	0.0143059940464326	0.00769766696913271	0.00263047409023429	0.53095	0.011	0	0.5396	0.017225	0	0.4531
Pmea_00017943	0.53425	0	0.0079	0.00807542843720657	0	0.00488699480067436	0.53115	0	0.006575	0.538325	0	0.010925	0.45785
Pmea_00033030	0.53415	0	0	0.0108725477207228	0	0	0.531	0	0	0.540125	0	0	0.46585
Pmea_00009663	0.01415	0.53415	0.01365	0.0122215043131673	0.0221387657398702	0.0130444113192841	0.00815	0.52455	0	0.022975	0.549525	0.020925	0.43805
Pmea_00001363	0.53405	0.0137	0	0.00973455492541696	0.0078825568840512	0	0.529	0.01	0	0.5405	0.015325	0	0.45225
Pmea_00020258	0.13955	0.53405	0	0.0158311329890558	0.0203980227552386	0	0.136825	0.531475	0	0.14335	0.539925	0	0.3264
Pmea_00022887	0.53405	0.03695	0	0.0127442905021833	0.00926890511442436	0.00326566635890392	0.530625	0.034275	0	0.5403	0.03995	0	0.429
Pmea_00034789	0.534	0.01515	0	0.0100823964503395	0.00698869765761082	0.00195598640800053	0.52885	0.0095	0	0.54195	0.017	0	0.45085
Pmea_00034398	0.0633	0.5339	0	0.00800509250793556	0.0084457867088456	0.00438397207006513	0.059425	0.530875	0	0.0679	0.537325	0	0.4028
Pmea_00009681	0.04515	0.5338	0	0.0133383295184755	0.0136897792738107	0	0.0434	0.53275	0	0.0468	0.5359	0	0.42105
Pmea_00021025	0.0069	0.53375	0	0.00803237709636331	0.015425778633983	0	0.0059	0.5334	0	0.007225	0.535525	0	0.45935
Pmea_00028840	0.2527	0.53375	0	0.00902372048066269	0.0120855791434388	0	0.248575	0.53065	0	0.256075	0.5384	0	0.21355
Pmea_00012618	0	0.00175	0.5337	0.0040634488014021	0.00388947037499706	0.0403368986528376	0	4e-04	0.531875	0	0.0031	0.53975	0.46455
Pmea_00016280	0	0	0.5337	0	0	0.0180041517097551	0	0	0.530975	0	0	0.539275	0.4663
Pmea_00007567	0.53365	0	0.03355	0.00705529924771072	0.00510080950200628	0.00833410687318907	0.5307	0	0.03	0.53855	0	0.0373	0.4328
Pmea_00021678	0.53355	0.0869	0	0.0134751477569156	0.00754109174101898	0.00663656081068647	0.531875	0.085675	0	0.538725	0.0893	0	0.37955
Pmea_00001639	0.53345	0	0.1687	0.0164895672864066	0.0289334079561948	0.0317924636263745	0.527975	0	0.16455	0.5407	0	0.174025	0.29785
Pmea_00012208	0.53345	0.03275	0.0384	0.0115606970447986	0.0132878367332875	0.0128941971131172	0.5292	0.025875	0.034925	0.5392	0.0379	0.042475	0.3954
Pmea_00025203	0.5334	0.0991	0.05195	0.0110099812842161	0.0139498379846499	0.0143856338270533	0.528525	0.0952	0.047625	0.538025	0.107	0.05655	0.31555
Pmea_00028813	0.53335	0	0	0.0119786916875531	0.00969931222178962	0	0.528475	0	0	0.538775	0	0	0.46665
Pmea_00012235	0.028	0	0.5333	0.00967910897268186	0.00720688076098324	0.0146953742464227	0.0234	0	0.526575	0.0336	0	0.5404	0.4387
Pmea_00027305	0.0645	0.5331	0	0.00629940705883731	0.0118133180706516	0	0.0636	0.5319	0	0.065925	0.5352	0	0.4024
Pmea_00028946	0.1599	0.5331	0	0.0100438639492131	0.0134247082619769	0	0.158	0.5309	0	0.16265	0.5349	0	0.307
Pmea_00003024	0.53295	0	0.047	0.0133885079622244	0	0.013977113291363	0.527875	0	0.041375	0.542325	0	0.04985	0.42005
